player_name,Injury,Start,Days Missed,Club,total_days_3y,n_events_3y,most_common_injury,severity_idx,high_risk_flag
#21AlanFranco,Knee injury,2025-04-27,14.0,Atletico Mineiro,24.0,1.0,Inflammation of ligaments in the knee,24.0,False
#21AlanFranco,Inner ligament stretch of the knee,2025-04-11,15.0,Atletico Mineiro,24.0,1.0,Inflammation of ligaments in the knee,24.0,False
#21AlanFranco,flu,2025-03-30,7.0,Atletico Mineiro,24.0,1.0,Inflammation of ligaments in the knee,24.0,False
#21AlanFranco,Inflammation of ligaments in the knee,2023-08-28,24.0,Atletico Mineiro,24.0,1.0,Inflammation of ligaments in the knee,24.0,False
#21AlanFranco,Corona virus,2020-11-14,14.0,Atletico Mineiro,24.0,1.0,Inflammation of ligaments in the knee,24.0,False
#30Alisson,Hamstring injury,2024-08-25,52.0,Atletico Mineiro,103.0,2.0,Hamstring injury,51.5,True
#30Alisson,ankle sprain,2024-06-23,51.0,Atletico Mineiro,103.0,2.0,Hamstring injury,51.5,True
#11Bernard,Knee problems,2024-12-01,59.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Inner ligament stretch of the knee,2024-09-26,41.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,unknown injury,2024-04-21,16.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Knee injury,2020-01-01,4.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Knee injury,2019-10-27,35.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Ill,2019-09-26,9.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Knock,2018-08-26,21.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Knock,2018-08-09,16.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Shoulder injury,2018-03-14,109.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Arm injury,2017-10-23,8.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#11Bernard,Ligament injury,2015-02-16,46.0,Atletico Mineiro,116.0,3.0,Knee problems,38.66666666666666,True
#30BrahianPalacios,Stomach flu,2025-05-30,8.0,Atletico Mineiro,36.0,1.0,Thigh problems,36.0,False
#30BrahianPalacios,Hamstring injury,2025-02-13,75.0,Atletico Mineiro,36.0,1.0,Thigh problems,36.0,False
#30BrahianPalacios,Thigh problems,2024-03-18,36.0,Atletico Mineiro,36.0,1.0,Thigh problems,36.0,False
#42Cadu,Torn knee ligaments,2024-09-29,261.0,Atletico Mineiro,261.0,1.0,Torn knee ligaments,261.0,True
#38Caio Paulista,strain,2023-08-10,19.0,Atletico Mineiro,19.0,1.0,strain,19.0,False
#92Dudu,Calf injury,2024-08-08,24.0,Atletico Mineiro,630.0,4.0,Calf injury,157.5,True
#92Dudu,Cruciate ligament tear,2023-08-28,291.0,Atletico Mineiro,630.0,4.0,Calf injury,157.5,True
#22Everson,Broken finger,2024-06-24,44.0,Atletico Mineiro,44.0,1.0,Broken finger,44.0,False
#8FaustoVera,Hamstring injury,2024-05-07,7.0,Atletico Mineiro,14.0,2.0,Hamstring injury,7.0,False
#25Gabriel Menino,Inflammation of ligaments in the knee,2025-04-24,24.0,Atletico Mineiro,37.0,1.0,Hamstring injury,37.0,False
#25Gabriel Menino,Hamstring injury,2024-08-22,37.0,Atletico Mineiro,37.0,1.0,Hamstring injury,37.0,False
#25Gabriel Menino,Corona virus,2020-11-12,10.0,Atletico Mineiro,37.0,1.0,Hamstring injury,37.0,False
#13GuilhermeArana,Hamstring injury,2025-05-19,29.0,Atletico Mineiro,274.0,3.0,ankle sprain,91.33333333333331,True
#13GuilhermeArana,Thigh problems,2025-04-14,34.0,Atletico Mineiro,274.0,3.0,ankle sprain,91.33333333333331,True
#13GuilhermeArana,ankle sprain,2024-11-14,12.0,Atletico Mineiro,274.0,3.0,ankle sprain,91.33333333333331,True
#13GuilhermeArana,Thigh problems,2024-10-03,16.0,Atletico Mineiro,274.0,3.0,ankle sprain,91.33333333333331,True
#13GuilhermeArana,Cruciate ligament injury,2022-09-12,246.0,Atletico Mineiro,274.0,3.0,ankle sprain,91.33333333333331,True
#10GustavoScarpa,Knee problems,2024-11-17,9.0,Atletico Mineiro,81.0,3.0,Knee problems,27.0,True
#10GustavoScarpa,unknown injury,2023-11-24,39.0,Atletico Mineiro,81.0,3.0,Knee problems,27.0,True
#10GustavoScarpa,Knee injury,2023-04-06,33.0,Atletico Mineiro,81.0,3.0,Knee problems,27.0,True
#10GustavoScarpa,Corona virus,2020-11-20,9.0,Atletico Mineiro,81.0,3.0,Knee problems,27.0,True
#7Hulk,Knock,2025-04-21,5.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Hamstring injury,2025-02-23,20.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Calf injury,2024-08-01,28.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,unknown injury,2022-10-17,77.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,muscular problems,2022-10-07,8.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,muscular problems,2022-09-12,7.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Muscle injury,2016-07-10,50.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Rest,2015-12-07,4.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Adductor tear,2015-10-29,5.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Thigh problems,2013-04-16,11.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Thigh problems,2012-11-02,15.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Muscle strain,2012-01-15,25.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Ankle sprain,2011-09-14,7.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#7Hulk,Ankle sprain,2009-04-23,18.0,Atletico Mineiro,120.0,4.0,muscular problems,30.0,True
#17Igor Gomes,ankle sprain,2023-09-03,18.0,Atletico Mineiro,18.0,1.0,ankle sprain,18.0,False
#16Igor Rabello,Hamstring injury,2025-04-02,18.0,Atletico Mineiro,293.0,2.0,Hamstring injury,146.5,True
#16Igor Rabello,Hamstring injury,2023-08-11,25.0,Atletico Mineiro,293.0,2.0,Hamstring injury,146.5,True
#16Igor Rabello,Torn lateral knee ligament,2022-08-21,268.0,Atletico Mineiro,293.0,2.0,Hamstring injury,146.5,True
#6JúniorAlonso,Knee problems,2022-11-09,55.0,Atletico Mineiro,55.0,1.0,Knee problems,55.0,False
#37Júnior Santos,Thigh problems,2025-04-07,31.0,Atletico Mineiro,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Calf injury,2025-02-13,44.0,Atletico Mineiro,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Fitness,2024-09-29,37.0,Atletico Mineiro,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Broken tibia,2024-07-23,67.0,Atletico Mineiro,208.0,4.0,Fitness,52.0,True
#4Lyanco,Hamstring injury,2025-04-24,17.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,unknown injury,2023-09-29,125.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Hamstring injury,2022-02-05,57.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Corona virus,2021-12-18,17.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Lumbago,2021-03-29,21.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Inner ligament injury,2019-11-18,59.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,muscular problems,2019-08-01,35.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,unknown injury,2019-02-03,18.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Foot surgery,2018-05-10,143.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Foot injury,2017-12-23,138.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Ankle sprain,2017-10-14,21.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#4Lyanco,Tonsillitis,2017-08-06,17.0,Atletico Mineiro,220.0,4.0,unknown injury,55.0,True
#11MatíasZaracho,Hamstring injury,2025-04-30,13.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,strain,2025-03-25,15.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,muscular problems,2024-11-24,38.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Pubic bone irritation,2024-08-21,74.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Pubic bone bruise,2024-06-26,35.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Hamstring injury,2024-02-07,52.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Torn ankle ligaments,2023-01-07,59.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Adductor pain,2021-08-01,10.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Bruise on ankle,2021-04-29,20.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#11MatíasZaracho,Knee problems,2018-11-05,18.0,Atletico Mineiro,288.0,7.0,muscular problems,41.142857142857146,True
#4MauricioLemos,Bone splintering,2025-04-09,38.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Hamstring injury,2024-06-23,70.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Back injury,2024-05-05,12.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Calf injury,2024-02-06,32.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Muscle injury,2023-06-22,6.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Torn ankle ligaments,2020-11-30,29.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2019-09-30,17.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Muscle injury,2019-08-07,22.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,ankle sprain,2019-05-22,10.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2018-12-27,15.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2018-08-09,16.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Abdominal problems,2017-11-27,7.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,ankle sprain,2016-10-11,5.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Appendicitis,2015-02-01,37.0,Atletico Mineiro,240.0,8.0,Hamstring injury,30.0,True
#94Otávio,Achilles tendon rupture,2025-03-17,92.0,Atletico Mineiro,498.0,6.0,Shoulder injury,83.0,True
#94Otávio,Shoulder injury,2024-09-13,19.0,Atletico Mineiro,498.0,6.0,Shoulder injury,83.0,True
#94Otávio,Hamstring injury,2024-05-16,48.0,Atletico Mineiro,498.0,6.0,Shoulder injury,83.0,True
#94Otávio,Achilles tendon rupture,2021-01-20,182.0,Atletico Mineiro,498.0,6.0,Shoulder injury,83.0,True
#20Patrick,ankle sprain,2025-04-14,9.0,Atletico Mineiro,,,,,
#10Paulinho,Cracked bone,2024-12-01,132.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#10Paulinho,Muscle injury,2024-10-13,6.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#10Paulinho,cold,2022-11-03,11.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#10Paulinho,Corona virus,2022-01-10,18.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#10Paulinho,Cruciate ligament tear,2020-07-02,316.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#10Paulinho,Broken arm,2018-04-05,117.0,Atletico Mineiro,334.0,8.0,Cracked bone,41.75,True
#26RenzoSaravia,Hamstring injury,2024-09-16,19.0,Atletico Mineiro,51.0,3.0,Hamstring injury,17.0,True
#26RenzoSaravia,Muscle injury,2024-06-23,18.0,Atletico Mineiro,51.0,3.0,Hamstring injury,17.0,True
#26RenzoSaravia,Hamstring injury,2023-05-03,14.0,Atletico Mineiro,51.0,3.0,Hamstring injury,17.0,True
#26RenzoSaravia,Cruciate ligament injury,2020-09-29,149.0,Atletico Mineiro,51.0,3.0,Hamstring injury,17.0,True
#26RenzoSaravia,Shoulder injury,2018-11-05,8.0,Atletico Mineiro,51.0,3.0,Hamstring injury,17.0,True
#33Rony,Broken arm,2023-04-10,16.0,Atletico Mineiro,32.0,2.0,Broken arm,16.0,False
#33Rony,Corona virus,2020-11-20,9.0,Atletico Mineiro,32.0,2.0,Broken arm,16.0,False
#44Rubens,Hamstring injury,2024-10-11,8.0,Atletico Mineiro,140.0,3.0,Hamstring injury,46.66666666666666,True
#44Rubens,Inflammation of ligaments in the knee,2024-04-17,105.0,Atletico Mineiro,140.0,3.0,Hamstring injury,46.66666666666666,True
#44Rubens,Broken hand,2024-03-18,27.0,Atletico Mineiro,140.0,3.0,Hamstring injury,46.66666666666666,True
#28TomásCuello,Hamstring injury,2025-05-22,26.0,Atletico Mineiro,36.0,2.0,Knee injury,18.0,False
#28TomásCuello,Knee injury,2024-06-23,18.0,Atletico Mineiro,36.0,2.0,Knee injury,18.0,False
#28TomásCuello,Toothache,2019-09-18,31.0,Atletico Mineiro,36.0,2.0,Knee injury,18.0,False
#14Vitor Hugo,Nose injury,2022-12-10,9.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Fitness,2022-04-01,4.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Broken tibia,2022-03-01,32.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Fitness,2022-01-04,5.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Muscle injury,2021-12-20,16.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Groin injury,2021-04-28,12.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Broken nose bone,2021-02-28,4.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Compression of the spine,2020-12-26,13.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Groin surgery,2019-12-04,68.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,muscular problems,2019-01-30,6.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#14Vitor Hugo,Hamstring muscle injury,2018-04-26,20.0,Atletico Mineiro,82.0,7.0,Fitness,11.714285714285714,True
#13Alex Telles,Inguinal hernia,2024-06-01,72.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Groin surgery,2024-06-01,2.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Inguinal hernia,2023-12-01,18.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Muscle tear,2023-12-01,18.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Knee injury,2022-12-03,73.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Corona virus,2022-02-03,8.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Ankle injury,2021-07-20,59.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Ill,2021-04-03,5.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Corona virus,2020-10-27,22.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Bursitis,2019-04-01,8.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,Knee injury,2018-02-22,35.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,unknown injury,2013-10-06,6.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,unknown injury,2013-09-09,5.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#13Alex Telles,unknown injury,2013-02-22,50.0,Botafogo Fr,255.0,8.0,Inguinal hernia,31.875,True
#20AlexanderBarboza,Foot injury,2025-05-04,23.0,Botafogo Fr,,,,,
#25Allan,Muscle injury,2020-12-17,59.0,Botafogo Fr,,,,,
#25Allan,Groin injury,2020-10-02,15.0,Botafogo Fr,,,,,
#25Allan,Muscle fatigue,2020-06-27,10.0,Botafogo Fr,,,,,
#25Allan,Muscle fatigue,2020-01-20,14.0,Botafogo Fr,,,,,
#25Allan,Bruised ribs,2019-11-28,12.0,Botafogo Fr,,,,,
#25Allan,Knee problems,2019-11-08,13.0,Botafogo Fr,,,,,
#25Allan,Knee injury,2019-10-31,5.0,Botafogo Fr,,,,,
#25Allan,flu,2019-09-21,3.0,Botafogo Fr,,,,,
#25Allan,Stress reaction of the bone,2019-04-27,6.0,Botafogo Fr,,,,,
#25Allan,Shoulder injury,2018-12-21,4.0,Botafogo Fr,,,,,
#25Allan,Muscle fatigue,2017-05-14,7.0,Botafogo Fr,,,,,
#25Allan,Knock,2017-02-20,12.0,Botafogo Fr,,,,,
#98ArthurCabral,unknown injury,2025-02-07,4.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Lumbar vertebra problems,2024-05-11,38.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Rest,2023-05-13,3.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Foot injury,2023-05-06,5.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,unknown injury,2023-01-07,22.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Corona virus,2020-08-19,15.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Ligament injury,2020-01-04,33.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Ankle injury,2018-06-09,17.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#98ArthurCabral,Leg injury,2018-05-16,17.0,Botafogo Fr,68.0,4.0,Lumbar vertebra problems,17.0,True
#7Artur,Hamstring injury,2025-05-15,12.0,Botafogo Fr,9.0,1.0,Muscle injury,9.0,False
#7Artur,Muscle injury,2025-02-07,20.0,Botafogo Fr,9.0,1.0,Muscle injury,9.0,False
#7Artur,Muscle injury,2024-05-15,9.0,Botafogo Fr,9.0,1.0,Muscle injury,9.0,False
#15Bastos,Knee injury,2025-02-07,130.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Muscle injury,2024-11-27,14.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Hamstring injury,2020-10-04,43.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Foot bruise,2020-02-08,4.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Adductor injury,2019-02-14,12.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Hamstring injury,2017-09-20,24.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Knee problems,2017-05-06,4.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,Thigh problems,2017-03-18,7.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#15Bastos,muscular problems,2016-09-20,46.0,Botafogo Fr,14.0,1.0,Muscle injury,14.0,False
#66Cuiabano,Muscle fatigue,2025-05-19,29.0,Botafogo Fr,130.0,4.0,Muscle injury,32.5,True
#66Cuiabano,Hamstring injury,2024-09-04,31.0,Botafogo Fr,130.0,4.0,Muscle injury,32.5,True
#66Cuiabano,Shoulder injury,2024-08-22,9.0,Botafogo Fr,130.0,4.0,Muscle injury,32.5,True
#66Cuiabano,Muscle injury,2024-02-05,69.0,Botafogo Fr,130.0,4.0,Muscle injury,32.5,True
#66Cuiabano,Muscle injury,2024-01-13,21.0,Botafogo Fr,130.0,4.0,Muscle injury,32.5,True
#5Danilo Barbosa,Inflammation of pubic bone,2025-02-28,47.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#5Danilo Barbosa,Hamstring injury,2023-05-01,48.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#5Danilo Barbosa,Muscle tear,2020-12-14,43.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#5Danilo Barbosa,flu,2018-02-17,7.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#5Danilo Barbosa,Leg injury,2016-08-01,65.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#5Danilo Barbosa,unknown injury,2015-03-25,18.0,Botafogo Fr,48.0,1.0,Hamstring injury,48.0,False
#57David Ricardo,Thigh problems,2025-05-19,13.0,Botafogo Fr,,,,,
#33Elias Manoel,Thigh problems,2024-03-18,10.0,Botafogo Fr,10.0,1.0,Thigh problems,10.0,False
#39GonzaloMastriani,muscular problems,2025-05-04,23.0,Botafogo Fr,120.0,2.0,Arthroscopy,60.0,True
#39GonzaloMastriani,Arthroscopy,2024-10-30,99.0,Botafogo Fr,120.0,2.0,Arthroscopy,60.0,True
#39GonzaloMastriani,Calf injury,2024-06-27,21.0,Botafogo Fr,120.0,2.0,Arthroscopy,60.0,True
#39GonzaloMastriani,Knock,2018-08-22,7.0,Botafogo Fr,120.0,2.0,Arthroscopy,60.0,True
#39GonzaloMastriani,Meniscus injury,2012-12-11,32.0,Botafogo Fr,120.0,2.0,Arthroscopy,60.0,True
#26Gregore,Broken foot,2023-03-13,215.0,Botafogo Fr,215.0,1.0,Broken foot,215.0,True
Hugo,Calf injury,2025-05-07,41.0,Botafogo Fr,,,,,
#32Jair Cunha,Injury to the ankle,2025-04-21,5.0,Botafogo Fr,538.0,2.0,Cruciate ligament injury,269.0,True
#32Jair Cunha,Cruciate ligament injury,2023-01-12,269.0,Botafogo Fr,538.0,2.0,Cruciate ligament injury,269.0,True
#10JeffersonSavarino,Hamstring injury,2025-05-01,26.0,Botafogo Fr,10.0,2.0,Hip problems,5.0,False
#10JeffersonSavarino,Hamstring injury,2025-03-31,5.0,Botafogo Fr,10.0,2.0,Hip problems,5.0,False
#10JeffersonSavarino,Hip problems,2023-07-10,5.0,Botafogo Fr,10.0,2.0,Hip problems,5.0,False
#10JeffersonSavarino,Foot injury,2023-06-19,5.0,Botafogo Fr,10.0,2.0,Hip problems,5.0,False
#10JeffersonSavarino,Knee injury,2017-10-02,17.0,Botafogo Fr,10.0,2.0,Hip problems,5.0,False
#47Jeffinho,Knee injury,2025-06-02,15.0,Botafogo Fr,226.0,2.0,Hamstring injury,113.0,True
#47Jeffinho,Hamstring injury,2024-05-21,172.0,Botafogo Fr,226.0,2.0,Hamstring injury,113.0,True
#47Jeffinho,Muscle injury,2024-02-06,54.0,Botafogo Fr,226.0,2.0,Hamstring injury,113.0,True
JoaquínCorrea,Calf strain,2025-01-08,31.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Injury to the ankle,2023-12-01,50.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Calf injury,2023-05-26,14.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Hamstring injury,2023-02-04,37.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Knee problems,2022-11-17,41.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Patellar tendon problems,2022-10-04,11.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Hamstring muscle injury,2022-01-19,41.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Hamstring injury,2021-12-05,27.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,muscular problems,2021-10-22,5.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Hip bruise,2021-09-18,10.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,muscular problems,2021-05-16,6.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Calf injury,2020-12-23,24.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,muscular problems,2020-12-20,3.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Lumbago,2020-09-30,4.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
JoaquínCorrea,Collateral ligament injury,2020-07-05,18.0,Botafogo Fr,242.0,10.0,Hamstring injury,24.2,True
#12John Victor,Hamstring injury,2024-02-06,57.0,Botafogo Fr,203.0,4.0,Hamstring injury,50.75,True
#12John Victor,muscular problems,2023-10-30,17.0,Botafogo Fr,203.0,4.0,Hamstring injury,50.75,True
#12John Victor,Meniscus injury,2021-08-03,121.0,Botafogo Fr,203.0,4.0,Hamstring injury,50.75,True
#12John Victor,Corona virus,2021-01-10,8.0,Botafogo Fr,203.0,4.0,Hamstring injury,50.75,True
#37Júnior Santos,Thigh problems,2025-04-07,31.0,Botafogo Fr,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Calf injury,2025-02-13,44.0,Botafogo Fr,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Fitness,2024-09-29,37.0,Botafogo Fr,208.0,4.0,Fitness,52.0,True
#37Júnior Santos,Broken tibia,2024-07-23,67.0,Botafogo Fr,208.0,4.0,Fitness,52.0,True
#31Kaio,Knee injury,2024-08-10,35.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#31Kaio,Shoulder injury,2023-08-25,109.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#31Kaio,Muscle injury,2023-05-21,20.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#31Kaio,unknown injury,2023-04-30,11.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#31Kaio,Knee injury,2022-07-11,40.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#31Kaio,Meniscus damage,2020-12-09,34.0,Botafogo Fr,215.0,5.0,Knee injury,43.0,True
#24Léo Linck,Shoulder injury,2025-05-23,25.0,Botafogo Fr,12.0,1.0,Skull fracture,12.0,False
#24Léo Linck,Skull fracture,2024-08-30,12.0,Botafogo Fr,12.0,1.0,Skull fracture,12.0,False
